occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,premisetype,occurenceday
0,3,3.0,182,0,23,0,9,9,2,27
0,6,12.0,162,0,12,1,13,29,0,28
0,1,14.0,183,0,18,0,8,27,1,5
0,9,12.0,177,3,18,0,11,124,4,28
0,9,12.0,177,3,4,1,0,53,0,28
0,7,12.0,181,3,2,3,2,2,3,28
0,5,13.0,184,6,1,0,1,11,4,25
0,6,4.0,159,3,22,3,9,109,4,30
0,6,22.0,185,4,1,0,11,117,3,26
0,1,14.0,183,0,15,1,9,87,4,5
0,7,4.0,186,6,2,0,12,56,1,30
0,3,28.0,187,5,1,0,16,74,1,18
0,1,3.0,188,4,8,3,4,75,1,27
0,6,12.0,162,0,17,1,12,83,4,28
0,8,13.0,189,2,17,0,12,17,1,25
0,0,15.0,190,5,18,1,16,113,0,1
1,2,21.0,108,0,18,0,3,44,4,21
1,2,21.0,108,0,15,0,5,64,3,21
1,0,29.0,191,4,3,1,5,12,0,16
0,11,21.0,192,6,4,1,13,21,1,21
0,6,12.0,162,0,3,1,0,53,4,28
0,6,21.0,193,2,13,1,8,33,2,21
1,11,24.0,194,0,15,1,6,128,4,14
0,8,9.0,124,6,19,2,16,50,0,12
0,4,18.0,26,2,15,0,9,57,3,0
0,4,18.0,26,2,1,0,13,21,1,0
0,4,26.0,80,4,6,0,13,21,1,3
0,2,10.0,28,5,3,0,2,92,1,4
0,2,17.0,6,5,22,1,12,80,4,6
0,2,17.0,6,5,14,2,1,11,1,6
0,2,17.0,6,5,4,2,14,107,0,6
0,2,17.0,6,5,12,0,8,41,2,6
0,2,18.0,7,6,22,1,15,114,1,0
0,2,27.0,136,0,11,0,13,28,1,15
0,2,27.0,136,0,8,0,8,9,0,15
1,5,18.0,195,2,18,1,1,11,0,0
1,5,31.0,196,1,0,0,13,48,4,20
0,0,10.0,129,3,18,2,0,12,3,4
0,7,11.0,197,6,1,1,14,25,4,9
0,1,3.0,188,4,13,1,10,47,0,27
0,1,14.0,183,0,20,1,5,0,2,5
0,0,13.0,198,2,19,3,2,69,4,25
1,5,24.0,58,1,7,0,10,47,0,14
0,2,27.0,136,0,14,2,0,15,3,15
0,2,27.0,136,0,1,1,7,129,4,15
0,1,17.0,63,4,8,2,14,25,1,6
0,4,17.0,19,1,2,2,15,85,0,6
0,7,6.0,93,0,12,2,6,89,0,23
0,4,17.0,19,1,20,1,15,114,1,6
0,1,25.0,65,5,4,0,6,14,1,13
0,5,8.0,199,0,9,2,3,79,3,8
0,7,8.0,94,2,21,0,14,106,4,8
0,4,19.0,142,4,2,1,2,86,4,10
0,1,25.0,65,5,17,1,8,27,0,13
0,7,8.0,94,2,11,1,10,47,0,8
0,5,15.0,200,0,4,0,8,118,2,1
0,4,19.0,142,4,20,1,4,79,4,10
0,8,1.0,66,5,14,0,6,128,3,7
0,7,16.0,40,4,11,0,13,48,4,2
0,10,16.0,201,3,13,0,1,59,2,2
0,4,25.0,20,2,0,1,16,130,0,13
0,8,9.0,124,6,12,0,14,131,1,12
0,4,18.0,26,2,17,1,14,88,4,0
0,7,23.0,202,4,15,0,14,126,1,17
0,8,9.0,124,6,11,1,15,114,1,12
0,8,1.0,66,5,12,1,0,26,0,7
0,8,27.0,78,2,11,0,15,46,2,15
0,8,27.0,78,2,3,0,8,27,0,15
0,8,27.0,78,2,8,0,6,7,0,15
0,8,27.0,78,2,19,2,10,43,3,15
0,4,7.0,133,6,22,0,8,9,3,11
0,4,18.0,26,2,6,0,8,9,0,0
0,4,18.0,26,2,17,0,4,45,0,0
0,4,24.0,27,1,14,1,9,27,0,14
0,4,26.0,80,4,9,2,6,89,3,3
0,8,24.0,85,3,17,1,0,96,1,14
0,1,1.0,203,1,17,1,10,47,1,7
0,7,5.0,204,3,12,0,12,80,4,24
0,7,15.0,205,2,17,1,4,4,0,1
0,7,23.0,202,4,19,1,9,54,4,17
0,7,24.0,68,5,9,1,14,107,0,14
0,5,9.0,206,1,16,0,0,68,3,12
0,6,1.0,158,4,5,1,12,104,4,7
0,6,7.0,169,2,22,0,3,30,3,11
0,6,15.0,49,4,20,0,13,123,4,1
0,6,15.0,49,4,5,1,2,2,4,1
0,6,15.0,49,4,22,0,7,31,3,1
0,6,15.0,49,4,15,1,9,95,1,1
0,6,15.0,49,4,9,0,16,50,1,1
0,1,7.0,32,0,16,2,0,96,3,11
0,1,10.0,17,4,21,1,9,87,0,4
0,1,10.0,17,4,9,0,4,127,1,4
0,1,15.0,1,1,8,1,13,36,4,1
0,1,15.0,1,1,1,0,11,117,1,1
0,1,16.0,2,2,17,1,0,15,0,2
0,5,22.0,163,0,9,0,14,106,4,26
0,1,13.0,207,3,9,0,8,41,3,25
0,8,6.0,87,2,1,2,15,31,1,23
0,8,23.0,102,6,17,0,8,41,4,17
0,10,1.0,208,6,20,1,6,128,1,7
0,4,23.0,30,0,17,1,8,41,1,17
0,2,22.0,209,2,16,0,5,12,3,26
0,6,16.0,38,5,3,1,5,12,0,2
0,6,25.0,39,3,3,0,13,48,1,13
0,10,15.0,60,6,11,2,10,23,1,1
0,10,26.0,61,2,2,2,2,92,3,3
0,1,8.0,62,1,3,0,2,86,1,8
0,1,18.0,82,5,4,0,3,115,4,0
0,1,18.0,82,5,19,2,12,80,1,0
0,1,18.0,82,5,9,1,5,12,0,0
0,1,17.0,63,4,13,1,10,47,2,6
0,1,24.0,64,4,15,1,1,81,4,14
0,1,24.0,64,4,2,1,12,61,4,14
0,1,25.0,65,5,6,0,2,3,3,13
0,1,24.0,64,4,8,0,6,132,3,14
0,1,25.0,65,5,3,0,13,36,1,13
0,1,25.0,65,5,13,0,14,24,1,13
0,1,25.0,65,5,15,0,13,29,3,13
0,1,25.0,65,5,11,1,9,10,1,13
0,8,1.0,66,5,11,0,15,114,2,7
0,8,9.0,124,6,7,2,0,64,3,12
0,1,16.0,2,2,21,2,2,86,3,2
0,8,7.0,70,4,2,0,2,86,3,11
0,8,16.0,73,6,21,2,10,47,3,2
0,8,18.0,75,0,21,1,12,56,0,0
0,8,18.0,75,0,11,0,0,12,3,0
0,5,23.0,168,1,18,0,3,115,0,17
0,5,23.0,168,1,21,0,11,133,4,17
0,1,16.0,2,2,2,1,9,134,4,2
0,6,6.0,83,1,10,1,10,52,1,23
0,10,25.0,56,1,1,1,1,35,0,13
0,8,9.0,124,6,5,0,9,49,1,12
0,8,27.0,78,2,17,0,4,82,3,15
0,8,27.0,78,2,19,0,5,6,3,15
0,1,25.0,65,5,13,3,9,87,4,13
0,8,1.0,66,5,4,0,1,59,2,7
0,8,1.0,66,5,11,1,2,40,1,7
0,8,1.0,66,5,14,2,8,19,3,7
0,3,8.0,148,6,2,1,14,25,0,8
0,3,8.0,148,6,19,0,9,49,1,8
0,7,16.0,40,4,15,1,9,49,1,2
0,5,24.0,58,2,13,1,10,43,1,14
0,7,16.0,40,4,18,0,9,49,3,2
0,5,26.0,37,5,20,1,12,83,4,3
0,3,22.0,166,6,12,1,12,135,4,26
0,5,26.0,37,5,2,0,10,22,2,3
0,3,13.0,210,4,22,0,2,86,2,25
0,7,16.0,40,4,13,1,13,99,4,2
0,7,25.0,41,6,22,0,10,47,3,13
0,7,25.0,41,6,5,1,11,55,4,13
0,7,25.0,41,6,14,0,2,86,1,13
0,7,30.0,42,4,5,0,8,41,2,19
0,7,30.0,42,4,14,1,13,29,0,19
0,7,31.0,43,5,7,0,16,50,3,20
0,6,8.0,59,4,2,3,6,7,2,8
0,7,22.0,211,2,17,0,8,27,4,26
0,5,17.0,212,2,4,3,11,15,3,6
0,10,8.0,213,6,15,0,1,35,2,8
0,5,20.0,214,6,5,0,6,116,2,29
0,2,12.0,128,3,16,0,0,15,3,28
0,8,7.0,70,4,9,1,13,99,4,11
0,4,9.0,18,0,18,0,0,26,3,12
0,4,9.0,18,0,5,1,5,12,0,12
0,4,17.0,19,1,8,0,5,6,3,6
0,4,2.0,141,0,4,0,11,90,4,22
0,2,9.0,21,4,14,3,12,83,3,12
0,8,24.0,85,3,14,0,15,39,0,14
0,8,24.0,85,3,9,0,4,70,3,14
0,1,16.0,2,2,6,1,5,6,0,2
0,8,17.0,74,3,4,0,7,111,3,6
0,4,1.0,144,3,1,2,2,2,3,7
0,4,2.0,141,0,16,0,5,0,3,22
1,3,2.0,120,6,9,0,8,27,1,22
1,5,19.0,146,4,9,1,0,31,0,10
0,6,20.0,215,1,9,0,6,116,3,29
0,6,22.0,185,4,3,0,10,23,2,26
0,4,11.0,121,2,21,0,8,41,3,9
1,10,28.0,216,4,16,0,0,12,0,18
0,0,5.0,122,1,18,0,13,69,1,24
0,10,31.0,135,0,12,0,5,6,1,20
0,9,3.0,217,5,13,0,12,100,2,27
1,4,20.0,115,4,18,2,0,68,3,29
1,4,28.0,218,5,8,2,0,96,3,18
1,1,20.0,151,6,15,0,3,76,4,29
0,1,5.0,219,6,19,3,2,2,4,24
0,4,6.0,176,5,14,1,1,105,0,23
0,2,16.0,220,4,14,0,16,74,3,2
0,3,9.0,44,3,21,1,13,48,0,12
0,3,9.0,44,3,15,1,6,73,1,12
0,3,9.0,44,3,14,0,3,44,4,12
0,3,14.0,33,5,19,0,7,120,4,5
0,4,18.0,26,2,8,1,4,66,1,0
0,4,24.0,27,1,16,0,8,27,0,14
0,4,24.0,27,1,21,1,1,35,0,14
0,4,24.0,27,1,17,0,16,50,0,14
0,4,24.0,27,1,14,3,12,56,0,14
0,4,26.0,80,4,6,1,13,48,0,3
0,2,10.0,28,5,3,2,1,11,3,4
0,2,10.0,28,5,14,0,8,118,3,4
0,2,16.0,220,4,18,0,16,37,1,2
0,2,17.0,6,5,6,1,6,7,0,6
0,2,17.0,6,5,11,0,10,52,0,6
0,2,17.0,6,5,7,1,9,93,0,6
0,2,17.0,6,5,12,0,9,57,0,6
0,2,27.0,136,0,0,0,11,18,0,15
0,0,8.0,9,5,4,1,1,1,2,8
0,0,11.0,10,0,6,1,11,55,0,9
0,0,11.0,10,0,12,0,4,79,2,9
0,0,16.0,11,6,5,0,6,89,0,2
0,0,17.0,12,3,15,1,1,105,4,6
0,0,17.0,12,3,22,0,2,86,0,6
0,2,17.0,6,5,4,0,8,118,3,6
0,2,17.0,6,5,9,2,1,16,3,6
0,2,17.0,6,5,8,2,6,126,1,6
0,2,17.0,6,5,8,0,13,29,2,6
1,1,30.0,100,1,18,0,5,12,3,19
0,6,8.0,59,4,15,1,11,18,1,8
1,4,13.0,221,4,12,0,2,2,4,25
0,7,31.0,43,5,20,1,13,21,4,20
0,6,16.0,38,5,3,0,1,59,2,2
0,7,31.0,43,5,13,1,6,7,4,20
0,7,31.0,43,5,4,0,3,30,1,20
0,6,16.0,38,5,13,0,4,136,2,2
0,3,9.0,44,3,5,0,1,35,4,12
0,6,16.0,38,5,3,0,0,0,3,2
0,3,9.0,44,3,20,1,13,99,4,12
0,6,16.0,38,5,5,1,9,102,1,2
0,3,14.0,33,5,22,0,9,87,3,5
0,6,25.0,39,3,17,0,1,35,0,13
0,6,25.0,39,3,2,0,2,86,1,13
0,6,25.0,39,3,2,1,14,131,1,13
0,6,25.0,39,3,9,0,4,82,4,13
0,1,8.0,62,1,1,0,13,28,3,8
0,1,8.0,62,1,9,1,12,17,4,8
0,1,18.0,82,5,17,0,10,22,2,0
0,11,1.0,222,3,13,0,2,86,1,7
0,8,15.0,72,5,20,1,11,90,1,1
0,8,15.0,72,5,13,1,2,2,4,1
0,8,15.0,72,5,18,2,7,20,3,1
0,8,16.0,73,6,2,2,0,53,3,2
0,8,16.0,73,6,12,0,12,61,4,2
0,8,17.0,74,3,7,0,13,21,1,6
0,8,17.0,74,3,12,1,8,27,2,6
0,8,17.0,74,3,19,2,1,105,3,6
0,8,18.0,75,0,2,0,8,118,1,0
0,8,18.0,75,0,6,2,15,46,3,0
0,8,18.0,75,0,23,1,4,4,1,0
0,10,20.0,223,4,11,3,12,83,4,29
0,8,28.0,224,4,19,1,13,36,4,18
0,11,16.0,225,0,17,3,3,76,4,2
0,9,15.0,226,2,18,0,6,7,3,1
0,9,23.0,167,4,17,0,2,69,4,17
0,1,17.0,63,4,19,2,10,47,0,6
0,1,17.0,63,4,1,2,0,26,3,6
0,1,24.0,64,4,6,0,11,117,3,14
0,1,24.0,64,4,20,0,10,52,2,14
0,3,9.0,44,3,13,1,1,59,4,12
0,3,9.0,44,3,23,1,1,59,4,12
0,3,15.0,35,6,23,0,5,6,3,1
0,3,15.0,35,6,20,0,15,114,2,1
0,3,23.0,57,3,16,2,13,36,3,17
0,3,23.0,57,3,8,0,1,11,3,17
0,0,8.0,9,5,10,1,3,30,4,8
0,5,14.0,36,3,19,2,10,22,3,5
0,1,23.0,69,2,0,0,2,86,1,17
0,8,24.0,85,3,6,0,3,79,1,14
0,8,24.0,85,3,21,1,16,72,0,14
0,8,24.0,85,3,12,0,6,73,1,14
0,8,25.0,86,0,7,2,14,25,3,13
0,4,1.0,144,3,10,1,5,6,0,7
0,4,1.0,144,3,9,2,10,22,3,7
0,4,2.0,141,0,13,1,6,7,4,22
0,4,2.0,141,0,21,1,5,6,0,22
0,4,9.0,18,0,2,0,3,79,0,12
0,4,9.0,18,0,9,0,0,31,1,12
0,4,17.0,19,1,9,0,7,137,1,6
0,4,19.0,142,4,8,0,2,86,2,10
0,4,19.0,142,4,18,2,2,2,0,10
0,4,19.0,142,4,5,0,13,99,3,10
0,2,9.0,21,4,1,1,2,92,0,12
0,2,24.0,22,5,4,0,5,6,0,14
0,4,30.0,139,0,14,1,14,110,4,19
0,5,14.0,36,3,18,2,6,7,0,5
0,5,24.0,58,2,6,2,16,50,3,14
0,5,24.0,58,2,7,0,10,23,1,14
0,5,24.0,58,2,0,0,2,86,1,14
0,5,26.0,37,5,21,1,0,12,0,3
0,3,14.0,33,5,12,1,3,44,1,5
0,3,15.0,35,6,8,0,6,89,2,1
0,3,15.0,35,6,22,2,13,38,3,1
0,3,15.0,35,6,20,1,9,109,4,1
0,3,23.0,57,3,17,0,8,19,0,17
0,3,23.0,57,3,18,2,1,11,3,17
0,3,23.0,57,3,4,2,3,4,0,17
0,5,26.0,37,5,7,2,2,86,3,3
0,6,8.0,59,4,6,0,12,61,1,8
0,6,8.0,59,4,7,0,7,78,3,8
0,6,8.0,59,4,15,1,1,11,4,8
0,2,9.0,21,4,17,0,15,39,1,12
0,2,9.0,21,4,13,0,5,6,0,12
0,2,9.0,21,4,20,1,14,110,4,12
0,2,24.0,22,5,16,0,4,75,3,14
0,2,24.0,22,5,23,0,4,127,1,14
0,8,17.0,74,3,9,0,14,25,1,6
0,8,24.0,85,3,17,1,9,101,4,14
0,8,24.0,85,3,8,2,1,35,3,14
0,8,24.0,85,3,13,2,1,81,3,14
0,8,25.0,86,0,5,1,16,37,4,13
0,4,1.0,144,3,1,2,16,39,3,7
0,4,1.0,144,3,2,1,14,24,4,7
0,4,1.0,144,3,15,0,16,37,2,7
0,4,2.0,141,0,10,3,6,7,0,22
0,4,2.0,141,0,13,2,16,37,3,22
0,4,2.0,141,0,4,0,5,0,1,22
0,4,9.0,18,0,6,1,14,25,0,12
0,4,9.0,18,0,19,0,13,28,3,12
0,4,9.0,18,0,19,0,13,99,0,12
0,4,17.0,19,1,4,0,11,133,0,6
0,4,17.0,19,1,18,0,0,85,1,6
0,4,17.0,19,1,13,0,4,75,1,6
0,4,19.0,142,4,3,0,0,85,3,10
0,4,19.0,142,4,8,2,9,63,3,10
0,4,13.0,221,5,3,3,16,65,0,25
0,2,5.0,127,3,23,1,9,49,1,24
0,11,25.0,88,2,9,0,8,41,0,13
0,11,31.0,227,1,0,0,5,12,1,20
0,11,31.0,227,1,11,0,6,89,1,20
0,11,31.0,227,1,13,0,14,34,1,20
0,11,31.0,227,1,12,0,1,59,4,20
0,9,8.0,90,2,8,0,14,24,2,8
0,9,13.0,91,0,4,0,2,40,1,25
0,9,16.0,107,4,14,0,14,131,1,2
0,9,16.0,107,4,1,1,9,63,4,2
0,9,22.0,92,2,12,0,12,80,0,26
0,3,20.0,105,4,12,3,9,27,3,29
1,0,30.0,228,5,13,3,7,122,1,19
0,0,4.0,229,0,8,0,6,89,2,30
0,4,19.0,142,4,3,1,1,1,4,10
0,4,25.0,20,2,2,0,9,101,0,13
0,2,2.0,143,4,5,1,1,67,4,22
0,2,9.0,21,4,17,1,2,92,0,12
0,2,9.0,21,4,22,1,0,31,4,12
0,2,9.0,21,4,2,0,5,12,3,12
0,2,9.0,21,4,4,2,6,7,0,12
0,2,24.0,22,5,16,1,12,104,4,14
1,2,23.0,230,2,14,1,9,49,1,17
0,2,15.0,130,2,17,1,10,43,4,1
1,4,24.0,27,0,13,1,4,127,4,14
1,2,5.0,127,6,16,0,4,75,1,24
1,2,5.0,127,6,8,0,13,38,3,24
1,2,5.0,127,6,9,0,10,47,3,24
1,2,5.0,127,6,19,0,15,96,1,24
1,2,5.0,127,6,2,0,13,38,2,24
0,3,14.0,33,5,13,0,2,2,2,5
1,2,14.0,231,0,5,1,2,13,1,5
1,2,14.0,231,0,4,2,0,77,0,5
0,11,14.0,147,6,11,0,4,103,4,5
1,2,22.0,209,1,6,0,7,31,1,26
0,11,14.0,147,6,12,1,9,83,4,5
1,2,22.0,209,1,17,0,8,41,4,26
0,11,23.0,232,0,1,1,11,117,4,17
1,2,25.0,233,5,15,1,6,7,4,13
0,11,24.0,194,1,21,0,10,12,3,14
1,2,25.0,233,5,5,1,14,32,1,13
0,11,24.0,194,1,18,0,10,43,1,14
1,2,25.0,233,5,12,1,14,126,4,13
0,11,25.0,88,2,0,0,5,12,0,13
0,9,19.0,234,3,13,1,4,75,2,10
1,4,5.0,235,2,15,1,14,97,4,24
0,4,10.0,79,1,8,1,6,7,0,4
1,2,30.0,131,2,17,1,11,133,4,19
0,11,25.0,88,2,6,0,16,65,2,13
1,4,24.0,27,0,18,0,6,89,1,14
0,6,9.0,236,5,11,1,13,123,4,12
0,9,16.0,107,4,1,0,4,82,3,2
0,9,20.0,119,0,2,0,14,34,4,29
1,0,23.0,237,5,5,0,6,132,0,17
1,2,14.0,231,0,12,0,2,2,0,5
0,6,7.0,169,2,16,0,16,50,0,11
0,7,6.0,93,0,5,1,13,38,4,23
0,1,15.0,1,1,9,1,3,76,4,1
0,7,13.0,238,0,13,1,9,93,4,25
1,0,23.0,237,5,8,1,0,12,1,17
0,11,25.0,88,2,3,0,6,91,1,13
1,2,22.0,209,1,0,1,6,14,0,26
0,6,9.0,236,5,4,2,3,76,3,12
0,3,23.0,57,3,11,1,7,129,1,17
0,3,2.0,120,3,19,3,14,25,3,22
0,5,16.0,239,1,13,2,13,28,3,2
0,1,16.0,2,2,19,0,3,79,1,2
0,11,5.0,240,4,21,1,16,37,2,24
0,7,23.0,202,4,21,1,6,7,4,17
1,2,22.0,209,1,5,0,2,3,2,26
1,2,22.0,209,1,4,0,8,27,1,26
1,2,30.0,131,2,6,0,6,7,0,19
1,2,30.0,131,2,0,0,5,12,3,19
1,2,30.0,131,2,15,0,2,40,3,19
1,2,30.0,131,2,2,0,14,24,3,19
1,0,22.0,241,4,0,2,3,30,3,26
0,10,6.0,242,4,14,0,1,11,3,23
0,10,6.0,242,4,18,1,9,27,0,23
0,10,7.0,243,5,19,0,14,25,2,11
0,10,8.0,213,6,20,1,2,69,4,8
0,10,8.0,213,6,9,0,8,19,4,8
0,10,6.0,242,4,11,0,8,9,1,23
0,6,17.0,244,6,18,1,10,22,1,6
0,10,10.0,245,0,13,0,15,119,2,4
0,10,10.0,245,0,4,0,11,94,1,4
0,10,10.0,245,0,4,2,1,16,3,4
0,10,18.0,246,1,10,1,13,21,1,0
0,10,18.0,246,1,2,0,0,31,1,0
0,10,23.0,247,3,5,0,6,7,1,17
0,10,23.0,247,3,4,0,16,37,3,17
0,10,23.0,247,3,22,1,9,95,1,17
0,10,25.0,56,1,7,1,13,29,0,13
0,1,26.0,248,6,3,0,0,26,0,3
1,8,5.0,101,0,13,1,8,41,2,24
0,2,1.0,16,2,16,0,7,111,3,7
0,0,10.0,129,3,8,1,13,28,1,4
0,0,28.0,249,4,22,0,2,40,0,18
0,0,28.0,249,4,18,0,6,128,1,18
1,1,23.0,69,1,18,3,2,13,4,17
1,0,22.0,241,4,10,1,13,38,4,26
1,0,23.0,237,5,6,0,2,86,1,17
0,11,5.0,240,4,3,0,2,92,3,24
0,11,5.0,240,4,12,0,1,105,0,24
0,11,22.0,250,3,7,0,6,7,1,26
0,9,6.0,51,0,20,0,8,19,1,23
0,2,9.0,21,4,1,0,13,29,2,12
1,4,6.0,176,4,14,0,9,109,0,23
1,4,6.0,176,4,13,0,13,99,3,23
1,4,24.0,27,0,8,2,9,54,2,14
1,8,8.0,76,4,8,2,16,42,3,8
1,8,15.0,72,4,6,1,13,28,0,1
1,8,23.0,102,5,11,0,7,120,2,17
1,8,23.0,102,5,4,2,0,77,1,17
1,4,6.0,176,4,15,0,14,25,1,23
1,4,24.0,27,0,8,0,5,6,2,14
1,4,24.0,27,0,9,0,0,26,1,14
1,2,5.0,127,6,14,0,1,105,2,24
1,2,5.0,127,6,23,1,8,33,1,24
1,2,22.0,209,1,16,0,5,6,0,26
1,2,22.0,209,1,7,0,9,9,3,26
1,2,6.0,251,3,19,1,7,62,4,23
1,2,15.0,130,1,18,1,0,15,1,1
1,0,15.0,190,4,14,0,8,41,0,1
1,4,23.0,30,3,17,2,7,20,0,17
1,4,23.0,30,3,15,0,8,41,3,17
1,4,23.0,30,3,8,1,4,45,4,17
1,4,25.0,20,1,0,0,13,21,3,13
1,4,30.0,139,3,18,1,13,48,0,19
1,0,16.0,11,5,15,0,15,114,1,2
0,11,6.0,252,5,3,1,0,12,2,23
1,2,16.0,220,2,0,0,1,81,4,2
1,0,16.0,11,5,15,1,12,104,4,2
0,11,6.0,252,5,13,3,14,107,0,23
0,11,7.0,253,6,10,1,9,134,0,11
0,11,6.0,252,5,3,3,3,30,1,23
0,2,4.0,254,6,20,0,2,86,2,30
0,11,7.0,253,6,13,1,1,105,4,11
0,11,14.0,147,6,9,2,8,33,3,5
0,11,23.0,232,0,0,2,7,120,3,17
0,11,24.0,194,1,6,2,6,89,1,14
0,11,23.0,232,0,14,2,3,30,3,17
0,11,24.0,194,1,14,1,13,38,4,14
0,11,25.0,88,2,10,2,15,31,3,13
0,11,31.0,227,1,22,2,2,2,3,20
0,11,31.0,227,1,12,0,15,114,2,20
1,2,22.0,209,1,2,0,6,89,1,26
1,2,30.0,131,2,16,0,11,15,3,19
1,0,22.0,241,4,4,2,1,16,3,26
1,0,23.0,237,5,2,0,8,27,2,17
1,4,6.0,176,4,9,2,13,69,3,23
1,4,5.0,235,2,12,0,14,97,3,24
1,4,24.0,27,0,3,0,2,2,3,14
1,4,24.0,27,0,12,0,10,23,2,14
1,4,6.0,176,4,9,0,4,82,1,23
1,4,24.0,27,0,15,1,14,97,4,14
1,4,22.0,152,6,19,0,0,64,0,26
1,2,6.0,251,3,20,1,12,80,1,23
1,8,30.0,103,5,22,0,9,87,4,19
1,8,30.0,103,5,18,1,8,9,4,19
0,11,31.0,227,1,16,0,6,128,1,20
0,1,16.0,2,2,14,0,10,30,3,2
0,6,7.0,169,2,2,1,10,23,1,11
0,10,26.0,61,2,14,3,0,0,3,3
0,11,22.0,250,3,13,2,3,115,1,26
0,8,13.0,189,2,12,0,8,27,3,25
0,1,23.0,69,2,6,2,11,15,3,17
0,6,9.0,236,5,1,0,15,31,1,12
0,9,5.0,89,3,17,0,0,31,1,24
0,3,8.0,148,6,2,1,13,36,2,8
0,5,9.0,206,1,0,0,10,47,1,12
0,6,9.0,236,5,18,2,5,64,1,12
0,0,1.0,8,5,13,0,1,16,2,7
1,3,2.0,120,6,13,1,3,115,4,22
0,2,22.0,209,2,15,1,10,23,1,26
0,6,15.0,49,4,3,0,4,82,0,1
0,9,17.0,255,5,20,0,6,7,0,6
0,2,16.0,220,4,20,0,10,47,0,2
0,10,17.0,256,0,13,0,7,62,4,6
0,1,23.0,69,2,6,0,1,84,3,17
0,2,28.0,257,1,2,0,1,67,0,18
0,6,20.0,215,1,18,0,4,66,3,29
0,10,17.0,256,0,12,0,8,118,4,6
0,6,15.0,49,4,15,0,8,33,2,1
0,5,31.0,196,2,13,0,2,2,1,20
0,2,16.0,220,4,13,0,12,83,2,2
0,5,4.0,114,4,5,0,8,9,2,30
0,11,22.0,250,3,8,2,6,89,3,26
0,2,8.0,258,2,14,0,8,118,3,8
0,3,8.0,148,6,14,0,2,86,0,8
0,6,24.0,31,6,20,1,5,12,0,14
0,9,6.0,51,0,13,1,1,16,4,23
0,7,22.0,211,2,16,0,4,82,1,26
0,5,28.0,259,3,17,2,13,21,1,18
0,2,28.0,257,1,13,1,9,83,4,18
0,9,6.0,51,0,19,0,8,33,4,23
0,2,22.0,209,2,22,1,2,86,4,26
0,6,24.0,31,6,5,0,9,27,0,14
0,5,10.0,155,2,12,1,9,95,1,4
0,7,21.0,81,1,22,3,2,60,3,21
0,2,29.0,140,2,0,1,9,54,1,16
0,10,17.0,256,0,6,1,14,88,2,6
0,0,14.0,5,4,8,1,9,93,1,5
0,0,6.0,260,2,19,0,15,39,1,23
0,3,8.0,148,6,19,0,15,31,2,8
0,2,16.0,220,4,4,2,1,105,0,2
0,10,17.0,256,0,16,0,5,12,0,6
1,2,6.0,251,3,18,2,6,89,1,23
0,0,6.0,260,2,17,0,13,36,3,23
0,10,24.0,261,0,4,0,15,119,3,14
0,10,17.0,256,0,8,1,9,87,4,6
1,2,15.0,130,1,22,1,3,115,1,1
0,2,16.0,220,4,19,2,16,113,1,2
0,4,31.0,67,1,3,1,9,57,0,20
0,3,8.0,148,6,12,1,14,107,4,8
1,4,4.0,178,1,19,1,14,106,4,30
0,7,14.0,125,1,22,1,5,64,1,5
1,2,15.0,130,1,12,1,14,25,1,1
0,2,16.0,220,4,12,1,1,11,1,2
1,8,28.0,224,2,4,0,10,30,0,18
0,6,12.0,162,0,4,1,11,133,1,28
0,7,22.0,211,2,12,3,10,12,3,26
0,1,27.0,262,3,4,0,2,2,0,15
0,2,19.0,137,3,14,0,1,11,0,10
0,2,12.0,128,3,20,1,13,29,4,28
0,10,24.0,261,0,2,0,1,59,1,14
0,1,1.0,203,1,7,0,2,71,2,7
0,3,16.0,263,3,6,1,1,105,0,2
0,2,20.0,264,0,10,1,9,134,4,29
0,2,19.0,137,3,20,1,12,135,4,10
0,1,7.0,32,0,17,0,2,86,4,11
0,1,7.0,32,0,17,0,5,12,3,11
1,0,18.0,0,3,3,3,0,15,0,0
0,11,2.0,265,0,13,0,2,69,2,22
0,7,20.0,266,0,2,1,8,27,0,29
0,9,26.0,267,3,11,3,3,115,1,3
0,1,6.0,97,3,9,0,2,13,1,23
0,1,5.0,219,6,10,1,13,21,1,24
0,7,27.0,53,0,10,1,6,7,0,15
0,7,29.0,268,2,19,1,13,48,2,16
0,7,3.0,269,5,2,1,14,34,4,27
0,11,29.0,270,3,17,3,5,12,1,16
0,1,7.0,32,0,6,1,14,34,0,11
0,1,7.0,32,0,3,1,6,116,4,11
0,1,7.0,32,0,16,0,0,12,0,11
0,1,7.0,32,0,3,0,10,47,3,11
0,1,9.0,50,2,0,0,6,7,3,12
0,1,10.0,17,4,17,2,7,20,3,4
0,1,10.0,17,4,7,1,9,109,0,4
0,1,16.0,2,2,17,0,0,12,3,2
0,1,16.0,2,2,14,0,16,42,3,2
0,1,16.0,2,2,17,0,2,123,3,2
1,8,27.0,78,1,12,0,9,101,0,15
0,1,23.0,69,2,0,1,6,89,4,17
0,1,23.0,69,2,21,1,7,78,0,17
0,1,23.0,69,2,12,0,3,30,3,17
0,1,23.0,69,2,23,0,10,22,1,17
0,8,7.0,70,4,16,0,8,33,0,11
